"C1,D1,Ds1,E1,F1,Fs1"
"C1,D1,Ds1,E1,F1,G1"
"C1,D1,Ds1,E1,F1,Gs1"
"C1,D1,Ds1,E1,Fs1,G1"
"C1,D1,Ds1,E1,Fs1,Gs1"
"C1,D1,Ds1,E1,G1,Gs1"
"C1,D1,Ds1,F1,Fs1,G1"
"C1,D1,Ds1,F1,Fs1,Gs1"
"C1,D1,Ds1,F1,G1,Gs1"
"C1,D1,Ds1,Fs1,G1,Gs1"
"C1,D1,E1,F1,Fs1,G1"
"C1,D1,E1,F1,Fs1,Gs1"
"C1,D1,E1,F1,G1,Gs1"
"C1,D1,E1,Fs1,G1,Gs1"
"C1,D1,F1,Fs1,G1,Gs1"
"C1,Ds1,E1,F1,Fs1,G1"
"C1,Ds1,E1,F1,Fs1,Gs1"
"C1,Ds1,E1,F1,G1,Gs1"
"C1,Ds1,E1,Fs1,G1,Gs1"
"C1,Ds1,F1,Fs1,G1,Gs1"
"C1,E1,F1,Fs1,G1,Gs1"
"Cs1,D1,Ds1,E1,F1,Fs1"
"Cs1,D1,Ds1,E1,F1,G1"
"Cs1,D1,Ds1,E1,F1,Gs1"
"Cs1,D1,Ds1,E1,Fs1,G1"
"Cs1,D1,Ds1,E1,Fs1,Gs1"
"Cs1,D1,Ds1,E1,G1,Gs1"
"Cs1,D1,Ds1,F1,Fs1,G1"
"Cs1,D1,Ds1,F1,Fs1,Gs1"
"Cs1,D1,Ds1,F1,G1,Gs1"
"Cs1,D1,Ds1,Fs1,G1,Gs1"
"Cs1,D1,E1,F1,Fs1,G1"
"Cs1,D1,E1,F1,Fs1,Gs1"
"Cs1,D1,E1,F1,G1,Gs1"
"Cs1,D1,E1,Fs1,G1,Gs1"
"Cs1,D1,F1,Fs1,G1,Gs1"
"Cs1,Ds1,E1,F1,Fs1,G1"
"Cs1,Ds1,E1,F1,Fs1,Gs1"
"Cs1,Ds1,E1,F1,G1,Gs1"
"Cs1,Ds1,E1,Fs1,G1,Gs1"
"Cs1,Ds1,F1,Fs1,G1,Gs1"
"Cs1,E1,F1,Fs1,G1,Gs1"
"D1,Ds1,E1,F1,Fs1,G1"
"D1,Ds1,E1,F1,Fs1,Gs1"
"D1,Ds1,E1,F1,G1,Gs1"
"D1,Ds1,E1,Fs1,G1,Gs1"
"D1,Ds1,F1,Fs1,G1,Gs1"
"D1,E1,F1,Fs1,G1,Gs1"
"Ds1,E1,F1,Fs1,G1,Gs1"
